,CustomerID,Gender,Customer_City,ProductName,Category,SubCategory,UnitPrice,CostPrice,Date,Quantity,Discount,PaymentMethod,StoreName,Store_City,Region
1545,C062,M,Turnerberg,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2023-12-31,5,0.1,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1546,C062,M,Turnerberg,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2025-01-02,5,0.0,Bank Transfer,MegaMart New Michele,New Michele,West
1547,C062,M,Turnerberg,Present Television,Electronics,Television,1635.01,1043.29,2024-09-25,2,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1548,C062,M,Turnerberg,Set Dairy,Groceries,Dairy,1879.08,1004.56,2023-11-21,1,0.05,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1549,C062,M,Turnerberg,Nature Clothing,Fashion,Clothing,1165.37,926.55,2024-09-15,1,0.0,Mobile Money,MegaMart Peckmouth,Peckmouth,East
1550,C062,M,Turnerberg,Nature Clothing,Fashion,Clothing,1165.37,926.55,2025-02-02,2,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
1551,C062,M,Turnerberg,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2024-09-30,4,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1552,C062,M,Turnerberg,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2025-04-03,5,0.0,Cash,MegaMart Jimenezborough,Jimenezborough,South
1553,C062,M,Turnerberg,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2025-03-23,3,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1554,C063,M,West Amandashire,Four Accessories,Fashion,Accessories,1853.77,1363.52,2025-08-28,4,0.1,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1555,C063,M,West Amandashire,Knowledge Bags,Fashion,Bags,1396.22,1004.09,2023-11-07,2,0.05,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1556,C063,M,West Amandashire,Understand Camera,Electronics,Camera,1474.12,764.02,2024-11-20,2,0.1,Cash,MegaMart New Michele,New Michele,West
1557,C063,M,West Amandashire,Understand Camera,Electronics,Camera,1474.12,764.02,2024-09-19,4,0.15,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
1558,C063,M,West Amandashire,Understand Camera,Electronics,Camera,1474.12,764.02,2024-01-10,1,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
1559,C063,M,West Amandashire,Either Headphones,Electronics,Headphones,248.57,190.67,2025-09-07,1,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
1560,C063,M,West Amandashire,Either Headphones,Electronics,Headphones,248.57,190.67,2024-01-04,1,0.0,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
1561,C063,M,West Amandashire,Above Camera,Electronics,Camera,1193.09,818.24,2024-06-01,4,0.05,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1562,C063,M,West Amandashire,World Watches,Fashion,Watches,1134.8,675.1,2025-07-21,4,0.15,Mobile Money,MegaMart New Michele,New Michele,West
1563,C063,M,West Amandashire,Whether Bags,Fashion,Bags,270.45,187.6,2024-09-23,5,0.15,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1564,C063,M,West Amandashire,Firm Dairy,Groceries,Dairy,1227.24,977.09,2024-10-08,2,0.0,Cash,MegaMart Peckmouth,Peckmouth,East
1565,C063,M,West Amandashire,Firm Dairy,Groceries,Dairy,1227.24,977.09,2023-09-22,4,0.05,Credit Card,MegaMart Johnmouth,Johnmouth,East
1566,C063,M,West Amandashire,How Vegetables,Groceries,Vegetables,25.57,19.05,2023-10-31,3,0.1,Mobile Money,MegaMart New Michele,New Michele,West
1567,C063,M,West Amandashire,How Vegetables,Groceries,Vegetables,25.57,19.05,2025-01-27,2,0.0,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1568,C063,M,West Amandashire,Little Watches,Fashion,Watches,429.15,258.72,2023-11-11,4,0.15,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1569,C063,M,West Amandashire,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2025-09-01,5,0.05,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1570,C063,M,West Amandashire,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2025-07-06,2,0.0,Credit Card,MegaMart New Michele,New Michele,West
1571,C063,M,West Amandashire,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2023-11-07,4,0.1,Credit Card,MegaMart Johnmouth,Johnmouth,East
1572,C063,M,West Amandashire,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-06-30,1,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
1573,C063,M,West Amandashire,National Watches,Fashion,Watches,29.24,15.28,2024-08-12,2,0.0,Cash,MegaMart Jimenezborough,Jimenezborough,South
1574,C063,M,West Amandashire,National Watches,Fashion,Watches,29.24,15.28,2024-04-25,3,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
1575,C063,M,West Amandashire,Soon Accessories,Fashion,Accessories,564.42,293.96,2025-06-12,3,0.15,Cash,MegaMart Brianahaven,Brianahaven,North
1576,C063,M,West Amandashire,Set Dairy,Groceries,Dairy,1879.08,1004.56,2025-06-17,1,0.05,Credit Card,MegaMart Brianahaven,Brianahaven,North
1577,C063,M,West Amandashire,Nor Bags,Fashion,Bags,1216.36,794.8,2024-10-04,5,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
1578,C063,M,West Amandashire,Nor Bags,Fashion,Bags,1216.36,794.8,2024-03-21,1,0.1,Credit Card,MegaMart New Michele,New Michele,West
1579,C063,M,West Amandashire,Maybe Footwear,Fashion,Footwear,1044.64,775.07,2025-04-15,1,0.0,Cash,MegaMart Brianahaven,Brianahaven,North
1580,C064,F,Brittanyburgh,Like Camera,Electronics,Camera,1673.69,1323.38,2024-03-23,1,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1581,C064,F,Brittanyburgh,Audience Television,Electronics,Television,818.76,527.62,2024-10-02,5,0.1,Credit Card,MegaMart New Michele,New Michele,West
1582,C064,F,Brittanyburgh,Four Accessories,Fashion,Accessories,1853.77,1363.52,2025-08-13,1,0.1,Credit Card,MegaMart New Michele,New Michele,West
1583,C064,F,Brittanyburgh,Four Accessories,Fashion,Accessories,1853.77,1363.52,2025-07-03,1,0.0,Cash,MegaMart Brianahaven,Brianahaven,North
1584,C064,F,Brittanyburgh,Understand Camera,Electronics,Camera,1474.12,764.02,2024-08-11,4,0.0,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1585,C064,F,Brittanyburgh,Us Snacks,Groceries,Snacks,123.19,80.36,2024-08-31,2,0.15,Credit Card,MegaMart Johnmouth,Johnmouth,East
1586,C064,F,Brittanyburgh,Either Headphones,Electronics,Headphones,248.57,190.67,2025-08-05,2,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1587,C064,F,Brittanyburgh,Above Camera,Electronics,Camera,1193.09,818.24,2024-02-10,1,0.1,Cash,MegaMart Brianahaven,Brianahaven,North
1588,C064,F,Brittanyburgh,Add Clothing,Fashion,Clothing,1342.75,797.94,2023-11-16,1,0.15,Bank Transfer,MegaMart New Michele,New Michele,West
1589,C064,F,Brittanyburgh,Add Clothing,Fashion,Clothing,1342.75,797.94,2023-10-24,1,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1590,C064,F,Brittanyburgh,Whether Bags,Fashion,Bags,270.45,187.6,2024-11-13,2,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1591,C064,F,Brittanyburgh,Find Headphones,Electronics,Headphones,1246.11,833.52,2024-10-04,1,0.0,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1592,C064,F,Brittanyburgh,Find Headphones,Electronics,Headphones,1246.11,833.52,2024-05-14,3,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
1593,C064,F,Brittanyburgh,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,2024-08-02,1,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
1594,C064,F,Brittanyburgh,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2024-07-18,4,0.05,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
1595,C064,F,Brittanyburgh,Firm Dairy,Groceries,Dairy,1227.24,977.09,2023-11-18,1,0.15,Cash,MegaMart Peckmouth,Peckmouth,East
1596,C064,F,Brittanyburgh,And Footwear,Fashion,Footwear,1878.47,1014.91,2023-12-27,3,0.1,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1597,C064,F,Brittanyburgh,And Footwear,Fashion,Footwear,1878.47,1014.91,2025-05-26,4,0.05,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
1598,C064,F,Brittanyburgh,Him Smartphone,Electronics,Smartphone,1487.41,813.07,2024-01-17,4,0.0,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1599,C064,F,Brittanyburgh,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2025-04-09,4,0.15,Credit Card,MegaMart Peckmouth,Peckmouth,East
1600,C064,F,Brittanyburgh,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,2024-11-20,1,0.0,Credit Card,MegaMart Brianahaven,Brianahaven,North
1601,C064,F,Brittanyburgh,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-09-22,1,0.0,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
1602,C064,F,Brittanyburgh,National Watches,Fashion,Watches,29.24,15.28,2024-12-10,1,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1603,C064,F,Brittanyburgh,National Watches,Fashion,Watches,29.24,15.28,2024-07-06,2,0.1,Bank Transfer,MegaMart New Michele,New Michele,West
1604,C064,F,Brittanyburgh,Beat Accessories,Fashion,Accessories,1798.97,1329.15,2024-03-25,1,0.05,Cash,MegaMart New Michele,New Michele,West
1605,C064,F,Brittanyburgh,Everything Laptop,Electronics,Laptop,428.05,246.07,2024-07-15,2,0.15,Mobile Money,MegaMart New Michele,New Michele,West
1606,C064,F,Brittanyburgh,Book Television,Electronics,Television,1952.65,1451.27,2024-11-20,5,0.05,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1607,C064,F,Brittanyburgh,Stage Footwear,Fashion,Footwear,366.93,285.23,2023-12-22,3,0.05,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1608,C064,F,Brittanyburgh,Present Television,Electronics,Television,1635.01,1043.29,2025-06-27,4,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1609,C064,F,Brittanyburgh,Present Television,Electronics,Television,1635.01,1043.29,2025-02-23,4,0.05,Credit Card,MegaMart New Michele,New Michele,West
1610,C064,F,Brittanyburgh,Nor Bags,Fashion,Bags,1216.36,794.8,2024-08-17,5,0.0,Credit Card,MegaMart Brianahaven,Brianahaven,North
1611,C064,F,Brittanyburgh,Maybe Footwear,Fashion,Footwear,1044.64,775.07,2024-01-06,3,0.05,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1612,C065,F,Williamhaven,Here Footwear,Fashion,Footwear,337.63,169.03,2025-03-27,5,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1613,C065,F,Williamhaven,Four Accessories,Fashion,Accessories,1853.77,1363.52,2024-02-21,3,0.1,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1614,C065,F,Williamhaven,Four Accessories,Fashion,Accessories,1853.77,1363.52,2024-06-20,3,0.15,Cash,MegaMart New Michele,New Michele,West
1615,C065,F,Williamhaven,Understand Camera,Electronics,Camera,1474.12,764.02,2024-06-11,3,0.1,Credit Card,MegaMart Peckmouth,Peckmouth,East
1616,C065,F,Williamhaven,Recognize Footwear,Fashion,Footwear,109.78,70.59,2024-11-28,2,0.1,Cash,MegaMart Johnmouth,Johnmouth,East
1617,C065,F,Williamhaven,Either Headphones,Electronics,Headphones,248.57,190.67,2024-02-08,5,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1618,C065,F,Williamhaven,Whether Bags,Fashion,Bags,270.45,187.6,2025-07-22,2,0.0,Cash,MegaMart New Michele,New Michele,West
1619,C065,F,Williamhaven,Whether Bags,Fashion,Bags,270.45,187.6,2024-01-06,4,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1620,C065,F,Williamhaven,Find Headphones,Electronics,Headphones,1246.11,833.52,2024-11-08,4,0.1,Credit Card,MegaMart Brianahaven,Brianahaven,North
1621,C065,F,Williamhaven,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2024-08-19,5,0.1,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1622,C065,F,Williamhaven,Firm Dairy,Groceries,Dairy,1227.24,977.09,2025-04-19,1,0.15,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1623,C065,F,Williamhaven,How Vegetables,Groceries,Vegetables,25.57,19.05,2025-04-10,4,0.05,Cash,MegaMart Peckmouth,Peckmouth,East
1624,C065,F,Williamhaven,And Footwear,Fashion,Footwear,1878.47,1014.91,2024-09-09,5,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
1625,C065,F,Williamhaven,And Footwear,Fashion,Footwear,1878.47,1014.91,2024-10-18,3,0.1,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1626,C065,F,Williamhaven,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2025-03-03,4,0.1,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1627,C065,F,Williamhaven,National Watches,Fashion,Watches,29.24,15.28,2024-08-18,4,0.0,Bank Transfer,MegaMart New Michele,New Michele,West
1628,C065,F,Williamhaven,National Watches,Fashion,Watches,29.24,15.28,2024-06-13,5,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
1629,C065,F,Williamhaven,Everything Laptop,Electronics,Laptop,428.05,246.07,2024-02-26,4,0.0,Cash,MegaMart Jimenezborough,Jimenezborough,South
1630,C065,F,Williamhaven,Book Television,Electronics,Television,1952.65,1451.27,2024-11-04,5,0.1,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1631,C065,F,Williamhaven,Present Television,Electronics,Television,1635.01,1043.29,2025-04-05,2,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1632,C065,F,Williamhaven,Least Accessories,Fashion,Accessories,1286.55,797.54,2025-02-09,4,0.05,Cash,MegaMart New Michele,New Michele,West
1633,C065,F,Williamhaven,Set Dairy,Groceries,Dairy,1879.08,1004.56,2024-10-03,1,0.05,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
1634,C066,F,New Randychester,Audience Television,Electronics,Television,818.76,527.62,2025-07-03,1,0.05,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1635,C066,F,New Randychester,Step Smartphone,Electronics,Smartphone,1194.12,838.95,2024-09-23,3,0.0,Mobile Money,MegaMart New Michele,New Michele,West
1636,C066,F,New Randychester,Above Camera,Electronics,Camera,1193.09,818.24,2023-09-10,5,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
1637,C066,F,New Randychester,Above Camera,Electronics,Camera,1193.09,818.24,2023-10-28,4,0.05,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1638,C066,F,New Randychester,Above Camera,Electronics,Camera,1193.09,818.24,2025-01-01,2,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1639,C066,F,New Randychester,Whether Bags,Fashion,Bags,270.45,187.6,2024-11-27,3,0.0,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1640,C066,F,New Randychester,House Accessories,Fashion,Accessories,1858.75,1451.16,2024-04-14,3,0.1,Cash,MegaMart Brianahaven,Brianahaven,North
1641,C066,F,New Randychester,House Accessories,Fashion,Accessories,1858.75,1451.16,2024-05-19,3,0.1,Mobile Money,MegaMart New Michele,New Michele,West
1642,C066,F,New Randychester,Find Headphones,Electronics,Headphones,1246.11,833.52,2025-04-11,3,0.1,Mobile Money,MegaMart New Michele,New Michele,West
1643,C066,F,New Randychester,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,2024-09-09,2,0.0,Cash,MegaMart Jimenezborough,Jimenezborough,South
1644,C066,F,New Randychester,How Vegetables,Groceries,Vegetables,25.57,19.05,2024-07-08,1,0.0,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1645,C066,F,New Randychester,How Vegetables,Groceries,Vegetables,25.57,19.05,2025-09-09,4,0.1,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1646,C066,F,New Randychester,How Vegetables,Groceries,Vegetables,25.57,19.05,2024-12-19,2,0.0,Mobile Money,MegaMart New Michele,New Michele,West
1647,C066,F,New Randychester,And Footwear,Fashion,Footwear,1878.47,1014.91,2025-02-27,1,0.05,Credit Card,MegaMart New Michele,New Michele,West
1648,C066,F,New Randychester,Little Watches,Fashion,Watches,429.15,258.72,2025-08-05,2,0.05,Cash,MegaMart Peckmouth,Peckmouth,East
1649,C066,F,New Randychester,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-01-26,1,0.15,Credit Card,MegaMart New Michele,New Michele,West
1650,C066,F,New Randychester,Road Clothing,Fashion,Clothing,1485.05,988.31,2025-01-15,4,0.0,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1651,C066,F,New Randychester,National Watches,Fashion,Watches,29.24,15.28,2025-08-25,2,0.05,Mobile Money,MegaMart Peckmouth,Peckmouth,East
1652,C066,F,New Randychester,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-12-29,2,0.15,Cash,MegaMart Peckmouth,Peckmouth,East
1653,C066,F,New Randychester,Foot Snacks,Groceries,Snacks,1095.72,822.2,2023-11-07,4,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1654,C066,F,New Randychester,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-05-08,5,0.05,Cash,MegaMart New Michele,New Michele,West
1655,C066,F,New Randychester,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2024-07-23,4,0.0,Credit Card,MegaMart Brianahaven,Brianahaven,North
1656,C066,F,New Randychester,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,2024-01-27,5,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1657,C066,F,New Randychester,Beat Accessories,Fashion,Accessories,1798.97,1329.15,2023-11-05,4,0.0,Cash,MegaMart Johnmouth,Johnmouth,East
1658,C066,F,New Randychester,Beat Accessories,Fashion,Accessories,1798.97,1329.15,2023-10-21,4,0.0,Cash,MegaMart Jimenezborough,Jimenezborough,South
1659,C066,F,New Randychester,Everything Laptop,Electronics,Laptop,428.05,246.07,2025-02-09,5,0.0,Mobile Money,MegaMart New Michele,New Michele,West
1660,C066,F,New Randychester,Stage Footwear,Fashion,Footwear,366.93,285.23,2024-02-16,2,0.05,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1661,C066,F,New Randychester,Maybe Clothing,Fashion,Clothing,453.62,316.63,2024-11-04,1,0.0,Cash,MegaMart Johnmouth,Johnmouth,East
1662,C067,M,Davisfurt,Like Camera,Electronics,Camera,1673.69,1323.38,2023-12-14,4,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1663,C067,M,Davisfurt,Like Camera,Electronics,Camera,1673.69,1323.38,2023-10-14,2,0.05,Cash,MegaMart New Michele,New Michele,West
1664,C067,M,Davisfurt,Audience Television,Electronics,Television,818.76,527.62,2023-12-25,5,0.05,Credit Card,MegaMart New Michele,New Michele,West
1665,C067,M,Davisfurt,Company Fruits,Groceries,Fruits,318.05,187.34,2024-10-03,5,0.15,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1666,C067,M,Davisfurt,Recognize Footwear,Fashion,Footwear,109.78,70.59,2024-10-12,3,0.15,Cash,MegaMart Johnmouth,Johnmouth,East
1667,C067,M,Davisfurt,Step Smartphone,Electronics,Smartphone,1194.12,838.95,2024-12-17,3,0.0,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1668,C067,M,Davisfurt,World Watches,Fashion,Watches,1134.8,675.1,2025-08-31,1,0.1,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1669,C067,M,Davisfurt,Whether Bags,Fashion,Bags,270.45,187.6,2024-01-23,3,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
1670,C067,M,Davisfurt,Find Headphones,Electronics,Headphones,1246.11,833.52,2025-01-01,2,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1671,C067,M,Davisfurt,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2023-12-10,5,0.1,Credit Card,MegaMart Johnmouth,Johnmouth,East
1672,C067,M,Davisfurt,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,2025-03-17,2,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1673,C067,M,Davisfurt,How Vegetables,Groceries,Vegetables,25.57,19.05,2024-02-19,5,0.1,Mobile Money,MegaMart New Michele,New Michele,West
1674,C067,M,Davisfurt,And Footwear,Fashion,Footwear,1878.47,1014.91,2024-03-22,2,0.15,Mobile Money,MegaMart New Michele,New Michele,West
1675,C067,M,Davisfurt,Him Smartphone,Electronics,Smartphone,1487.41,813.07,2025-01-11,1,0.15,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1676,C067,M,Davisfurt,Little Watches,Fashion,Watches,429.15,258.72,2024-04-30,2,0.0,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1677,C067,M,Davisfurt,Little Watches,Fashion,Watches,429.15,258.72,2024-03-27,2,0.05,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
1678,C067,M,Davisfurt,Deal Smartphone,Electronics,Smartphone,673.78,363.33,2024-02-12,3,0.15,Credit Card,MegaMart Jimenezborough,Jimenezborough,South
1679,C067,M,Davisfurt,Foot Snacks,Groceries,Snacks,1095.72,822.2,2024-12-23,5,0.15,Mobile Money,MegaMart New Michele,New Michele,West
1680,C067,M,Davisfurt,Church Clothing,Fashion,Clothing,540.94,398.25,2025-06-03,4,0.15,Credit Card,MegaMart New Michele,New Michele,West
1681,C067,M,Davisfurt,Soon Accessories,Fashion,Accessories,564.42,293.96,2023-09-22,4,0.0,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1682,C067,M,Davisfurt,Least Accessories,Fashion,Accessories,1286.55,797.54,2023-10-16,5,0.1,Credit Card,MegaMart New Michele,New Michele,West
1683,C067,M,Davisfurt,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2024-01-22,5,0.0,Credit Card,MegaMart Peckmouth,Peckmouth,East
1684,C067,M,Davisfurt,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2024-04-20,3,0.05,Credit Card,MegaMart New Michele,New Michele,West
1685,C067,M,Davisfurt,Nor Bags,Fashion,Bags,1216.36,794.8,2024-09-27,4,0.15,Cash,MegaMart Peckmouth,Peckmouth,East
1686,C067,M,Davisfurt,Possible Watches,Fashion,Watches,388.26,199.3,2024-05-31,4,0.15,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1687,C068,F,New Julia,Audience Television,Electronics,Television,818.76,527.62,2024-05-06,5,0.0,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1688,C068,F,New Julia,Here Footwear,Fashion,Footwear,337.63,169.03,2025-08-25,4,0.05,Bank Transfer,MegaMart Jimenezborough,Jimenezborough,South
1689,C068,F,New Julia,Four Accessories,Fashion,Accessories,1853.77,1363.52,2024-11-20,5,0.1,Cash,MegaMart Johnmouth,Johnmouth,East
1690,C068,F,New Julia,Understand Camera,Electronics,Camera,1474.12,764.02,2023-11-19,4,0.05,Credit Card,MegaMart Johnmouth,Johnmouth,East
1691,C068,F,New Julia,Us Snacks,Groceries,Snacks,123.19,80.36,2025-04-11,4,0.15,Mobile Money,MegaMart Johnmouth,Johnmouth,East
1692,C068,F,New Julia,Us Snacks,Groceries,Snacks,123.19,80.36,2025-03-14,5,0.05,Cash,MegaMart Peckmouth,Peckmouth,East
1693,C068,F,New Julia,Either Headphones,Electronics,Headphones,248.57,190.67,2023-12-13,5,0.05,Credit Card,MegaMart New Michele,New Michele,West
1694,C068,F,New Julia,Above Camera,Electronics,Camera,1193.09,818.24,2024-04-23,1,0.15,Cash,MegaMart New Michele,New Michele,West
1695,C068,F,New Julia,Above Camera,Electronics,Camera,1193.09,818.24,2024-08-08,2,0.05,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1696,C068,F,New Julia,World Watches,Fashion,Watches,1134.8,675.1,2024-02-12,1,0.1,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1697,C068,F,New Julia,Add Clothing,Fashion,Clothing,1342.75,797.94,2024-07-25,2,0.15,Cash,MegaMart Jimenezborough,Jimenezborough,South
1698,C068,F,New Julia,Add Clothing,Fashion,Clothing,1342.75,797.94,2025-02-03,2,0.1,Credit Card,MegaMart Peckmouth,Peckmouth,East
1699,C068,F,New Julia,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,2023-10-24,1,0.1,Credit Card,MegaMart New Michele,New Michele,West
1700,C068,F,New Julia,How Vegetables,Groceries,Vegetables,25.57,19.05,2025-04-22,5,0.0,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1701,C068,F,New Julia,And Footwear,Fashion,Footwear,1878.47,1014.91,2024-02-24,4,0.05,Bank Transfer,MegaMart New Michele,New Michele,West
1702,C068,F,New Julia,And Footwear,Fashion,Footwear,1878.47,1014.91,2024-04-13,1,0.1,Bank Transfer,MegaMart Peckmouth,Peckmouth,East
1703,C068,F,New Julia,Behavior Dairy,Groceries,Dairy,1015.76,584.4,2025-04-15,5,0.0,Mobile Money,MegaMart New Michele,New Michele,West
1704,C068,F,New Julia,Road Clothing,Fashion,Clothing,1485.05,988.31,2024-10-08,4,0.1,Cash,MegaMart New Michele,New Michele,West
1705,C068,F,New Julia,Chair Laptop,Electronics,Laptop,1562.43,1195.63,2025-04-26,2,0.15,Cash,MegaMart Peckmouth,Peckmouth,East
1706,C068,F,New Julia,Book Television,Electronics,Television,1952.65,1451.27,2024-07-12,1,0.15,Bank Transfer,MegaMart Johnmouth,Johnmouth,East
1707,C068,F,New Julia,Book Television,Electronics,Television,1952.65,1451.27,2024-04-01,4,0.15,Cash,MegaMart Brianahaven,Brianahaven,North
1708,C068,F,New Julia,Stage Footwear,Fashion,Footwear,366.93,285.23,2024-11-22,1,0.1,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1709,C068,F,New Julia,Church Clothing,Fashion,Clothing,540.94,398.25,2024-12-02,5,0.1,Mobile Money,MegaMart Jimenezborough,Jimenezborough,South
1710,C068,F,New Julia,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2024-04-01,5,0.15,Bank Transfer,MegaMart Brianahaven,Brianahaven,North
1711,C068,F,New Julia,Piece Headphones,Electronics,Headphones,1745.61,1322.44,2023-12-23,1,0.15,Credit Card,MegaMart Johnmouth,Johnmouth,East
1712,C068,F,New Julia,Present Television,Electronics,Television,1635.01,1043.29,2024-01-14,3,0.1,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1713,C068,F,New Julia,Maybe Clothing,Fashion,Clothing,453.62,316.63,2025-07-06,2,0.15,Credit Card,MegaMart New Michele,New Michele,West
1714,C068,F,New Julia,Or Smartphone,Electronics,Smartphone,1197.18,722.74,2025-02-27,5,0.05,Cash,MegaMart Johnmouth,Johnmouth,East
1715,C068,F,New Julia,Nor Bags,Fashion,Bags,1216.36,794.8,2025-06-04,5,0.1,Mobile Money,MegaMart Brianahaven,Brianahaven,North
1716,C068,F,New Julia,Possible Watches,Fashion,Watches,388.26,199.3,2023-09-30,4,0.0,Cash,MegaMart Brianahaven,Brianahaven,North
1717,C069,M,New Reginald,Audience Television,Electronics,Television,818.76,527.62,2025-01-09,5,0.15,Mobile Money,MegaMart Peckmouth,Peckmouth,East
